,date,companyId,jobId,country,stateProvince,city,avgOverallRating,numReviews,industry,normTitle,normTitleCategory,descriptionCharacterLength,descriptionWordCount,experienceRequired,estimatedSalary,salaryCurrency,jobLanguage,supervisingJob,licenseRequiredJob,educationRequirements,jobAgeDays,clicks,localClicks
12691,11/4/16,company03228,job0003992,US,WV,Barboursville,0,NA,NA,sales representative,sales,3431,542,2,28500,USD,EN,0,0,High School,85,21,2
12692,11/5/16,company03228,job0003992,US,WV,Barboursville,0,NA,NA,sales representative,sales,3431,542,2,28500,USD,EN,0,0,High School,86,23,0
12693,11/6/16,company03228,job0003992,US,WV,Barboursville,0,NA,NA,sales representative,sales,3431,542,2,28500,USD,EN,0,0,High School,87,12,0
12694,11/7/16,company03228,job0003992,US,WV,Barboursville,0,NA,NA,sales representative,sales,3431,542,2,28500,USD,EN,0,0,High School,88,24,0
12695,11/8/16,company03228,job0003992,US,WV,Barboursville,0,NA,NA,sales representative,sales,3431,542,2,28500,USD,EN,0,0,High School,89,4,3
12696,11/9/16,company03228,job0003992,US,WV,Barboursville,0,NA,NA,sales representative,sales,3431,542,2,28500,USD,EN,0,0,High School,90,24,0
12697,11/10/16,company03228,job0003992,US,WV,Barboursville,0,NA,NA,sales representative,sales,3431,542,2,28500,USD,EN,0,0,High School,91,23,2
12698,11/11/16,company03228,job0003992,US,WV,Barboursville,0,NA,NA,sales representative,sales,3431,542,2,28500,USD,EN,0,0,High School,92,8,0
12699,11/12/16,company03228,job0003992,US,WV,Barboursville,0,NA,NA,sales representative,sales,3431,542,2,28500,USD,EN,0,0,High School,93,2,2
12700,11/13/16,company03228,job0003992,US,WV,Barboursville,0,NA,NA,sales representative,sales,3431,542,2,28500,USD,EN,0,0,High School,94,13,0
12701,11/14/16,company03228,job0003992,US,WV,Barboursville,0,NA,NA,sales representative,sales,3431,542,2,28500,USD,EN,0,0,High School,95,6,1
12702,11/15/16,company03228,job0003992,US,WV,Barboursville,0,NA,NA,sales representative,sales,3431,542,2,28500,USD,EN,0,0,High School,96,23,0
12703,11/16/16,company03228,job0003992,US,WV,Barboursville,0,NA,NA,sales representative,sales,3431,542,2,28500,USD,EN,0,0,High School,97,26,0
12704,11/17/16,company03228,job0003992,US,WV,Barboursville,0,NA,NA,sales representative,sales,3431,542,2,28500,USD,EN,0,0,High School,98,7,0
12705,11/9/16,company03231,job0003995,US,MD,Rockville,4,270,HEALTH_CARE,registered nurse,mednurse,1873,318,NA,61300,,EN,0,1,None,90,17,0
12706,11/10/16,company03231,job0003995,US,MD,Rockville,4,270,HEALTH_CARE,registered nurse,mednurse,1873,318,NA,61300,,EN,0,1,None,91,22,2
12707,11/11/16,company03231,job0003995,US,MD,Rockville,4,270,HEALTH_CARE,registered nurse,mednurse,1873,318,NA,61300,,EN,0,1,None,92,1,0
12708,11/12/16,company03231,job0003995,US,MD,Rockville,4,270,HEALTH_CARE,registered nurse,mednurse,1873,318,NA,61300,,EN,0,1,None,93,6,2
12709,11/13/16,company03231,job0003995,US,MD,Rockville,4,270,HEALTH_CARE,registered nurse,mednurse,1873,318,NA,61300,,EN,0,1,None,94,5,0
12710,11/14/16,company03231,job0003995,US,MD,Rockville,4,270,HEALTH_CARE,registered nurse,mednurse,1873,318,NA,61300,,EN,0,1,None,95,4,3
12711,11/15/16,company03231,job0003995,US,MD,Rockville,4,270,HEALTH_CARE,registered nurse,mednurse,1873,318,NA,61300,,EN,0,1,None,96,27,16
12712,11/16/16,company03231,job0003995,US,MD,Rockville,4,270,HEALTH_CARE,registered nurse,mednurse,1873,318,NA,61300,,EN,0,1,None,97,15,4
12713,11/17/16,company03231,job0003995,US,MD,Rockville,4,270,HEALTH_CARE,registered nurse,mednurse,1873,318,NA,61300,,EN,0,1,None,98,15,15
12714,11/18/16,company03231,job0003995,US,MD,Rockville,4,270,HEALTH_CARE,registered nurse,mednurse,1873,318,NA,61300,,EN,0,1,None,99,15,1
12715,11/19/16,company03231,job0003995,US,MD,Rockville,4,270,HEALTH_CARE,registered nurse,mednurse,1873,318,NA,61300,,EN,0,1,None,100,28,1
12716,11/1/16,company03232,job0003996,US,FL,Mulberry,0,NA,NA,environmental health and safety officer,hr,4916,705,5,63300,,EN,1,0,High School,82,24,1
12717,11/2/16,company03232,job0003996,US,FL,Mulberry,0,NA,NA,environmental health and safety officer,hr,4916,705,5,63300,,EN,1,0,High School,83,19,3
12718,11/3/16,company03232,job0003996,US,FL,Mulberry,0,NA,NA,environmental health and safety officer,hr,4916,705,5,63300,,EN,1,0,High School,84,21,0
12719,11/4/16,company03232,job0003996,US,FL,Mulberry,0,NA,NA,environmental health and safety officer,hr,4916,705,5,63300,,EN,1,0,High School,85,18,3
12720,11/5/16,company03232,job0003996,US,FL,Mulberry,0,NA,NA,environmental health and safety officer,hr,4916,705,5,63300,,EN,1,0,High School,86,9,3
12721,11/6/16,company03232,job0003996,US,FL,Mulberry,0,NA,NA,environmental health and safety officer,hr,4916,705,5,63300,,EN,1,0,High School,87,2,0
12722,11/7/16,company03232,job0003996,US,FL,Mulberry,0,NA,NA,environmental health and safety officer,hr,4916,705,5,63300,,EN,1,0,High School,88,22,3
12723,11/8/16,company03232,job0003996,US,FL,Mulberry,0,NA,NA,environmental health and safety officer,hr,4916,705,5,63300,,EN,1,0,High School,89,29,0
12724,11/9/16,company03232,job0003996,US,FL,Mulberry,0,NA,NA,environmental health and safety officer,hr,4916,705,5,63300,,EN,1,0,High School,90,18,1
12725,11/10/16,company03232,job0003996,US,FL,Mulberry,0,NA,NA,environmental health and safety officer,hr,4916,705,5,63300,,EN,1,0,High School,91,16,0
12726,11/11/16,company03232,job0003996,US,FL,Mulberry,0,NA,NA,environmental health and safety officer,hr,4916,705,5,63300,,EN,1,0,High School,92,16,0
12727,11/12/16,company03232,job0003996,US,FL,Mulberry,0,NA,NA,environmental health and safety officer,hr,4916,705,5,63300,,EN,1,0,High School,93,26,0
12728,11/13/16,company03232,job0003996,US,FL,Mulberry,0,NA,NA,environmental health and safety officer,hr,4916,705,5,63300,,EN,1,0,High School,94,6,0
12729,11/14/16,company03232,job0003996,US,FL,Mulberry,0,NA,NA,environmental health and safety officer,hr,4916,705,5,63300,,EN,1,0,High School,95,26,0
12730,11/15/16,company03232,job0003996,US,FL,Mulberry,0,NA,NA,environmental health and safety officer,hr,4916,705,5,63300,,EN,1,0,High School,96,17,0
12731,11/16/16,company03232,job0003996,US,FL,Mulberry,0,NA,NA,environmental health and safety officer,hr,4916,705,5,63300,,EN,1,0,High School,97,14,3
12732,11/17/16,company03232,job0003996,US,FL,Mulberry,0,NA,NA,environmental health and safety officer,hr,4916,705,5,63300,,EN,1,0,High School,98,19,1
12733,11/18/16,company03232,job0003996,US,FL,Mulberry,0,NA,NA,environmental health and safety officer,hr,4916,705,5,63300,,EN,1,0,High School,99,27,0
12734,11/1/16,company03234,job0003998,US,CO,Westminster,0,NA,NA,front desk agent,customer,941,168,NA,31000,,EN,0,0,None,82,9,2
12735,11/2/16,company03234,job0003998,US,CO,Westminster,0,NA,NA,front desk agent,customer,941,168,NA,31000,,EN,0,0,None,83,20,2
12736,11/3/16,company03234,job0003998,US,CO,Westminster,0,NA,NA,front desk agent,customer,941,168,NA,31000,,EN,0,0,None,84,14,1
12737,11/4/16,company03234,job0003998,US,CO,Westminster,0,NA,NA,front desk agent,customer,941,168,NA,31000,,EN,0,0,None,85,21,2
12738,11/5/16,company03234,job0003998,US,CO,Westminster,0,NA,NA,front desk agent,customer,941,168,NA,31000,,EN,0,0,None,86,12,0
12739,11/6/16,company03234,job0003998,US,CO,Westminster,0,NA,NA,front desk agent,customer,941,168,NA,31000,,EN,0,0,None,87,4,2
12740,11/7/16,company03234,job0003998,US,CO,Westminster,0,NA,NA,front desk agent,customer,941,168,NA,31000,,EN,0,0,None,88,33,0
12741,11/8/16,company03234,job0003998,US,CO,Westminster,0,NA,NA,front desk agent,customer,941,168,NA,31000,,EN,0,0,None,89,2,0
12742,11/9/16,company03234,job0003998,US,CO,Westminster,0,NA,NA,front desk agent,customer,941,168,NA,31000,,EN,0,0,None,90,11,3
12743,11/10/16,company03234,job0003998,US,CO,Westminster,0,NA,NA,front desk agent,customer,941,168,NA,31000,,EN,0,0,None,91,8,0
12744,11/11/16,company03234,job0003998,US,CO,Westminster,0,NA,NA,front desk agent,customer,941,168,NA,31000,,EN,0,0,None,92,0,0
12745,11/12/16,company03234,job0003998,US,CO,Westminster,0,NA,NA,front desk agent,customer,941,168,NA,31000,,EN,0,0,None,93,18,3
12746,11/13/16,company03234,job0003998,US,CO,Westminster,0,NA,NA,front desk agent,customer,941,168,NA,31000,,EN,0,0,None,94,25,0
12747,11/14/16,company03234,job0003998,US,CO,Westminster,0,NA,NA,front desk agent,customer,941,168,NA,31000,,EN,0,0,None,95,22,1
12748,11/15/16,company03234,job0003998,US,CO,Westminster,0,NA,NA,front desk agent,customer,941,168,NA,31000,,EN,0,0,None,96,30,0
12749,11/16/16,company03234,job0003998,US,CO,Westminster,0,NA,NA,front desk agent,customer,941,168,NA,31000,,EN,0,0,None,97,18,1
12750,11/17/16,company03234,job0003998,US,CO,Westminster,0,NA,NA,front desk agent,customer,941,168,NA,31000,,EN,0,0,None,98,28,0
12751,11/18/16,company03234,job0003998,US,CO,Westminster,0,NA,NA,front desk agent,customer,941,168,NA,31000,,EN,0,0,None,99,21,1
12752,11/7/16,company03235,job0003999,US,TX,Dallas,3.6,47,NA,director of business development,management,2613,362,7,90500,,EN,0,0,None,88,23,1
12753,11/8/16,company03235,job0003999,US,TX,Dallas,3.6,47,NA,director of business development,management,2613,362,7,90500,,EN,0,0,None,89,6,0
12754,11/9/16,company03235,job0003999,US,TX,Dallas,3.6,47,NA,director of business development,management,2613,362,7,90500,,EN,0,0,None,90,25,0
12755,11/10/16,company03235,job0003999,US,TX,Dallas,3.6,47,NA,director of business development,management,2613,362,7,90500,,EN,0,0,None,91,22,0
12756,11/11/16,company03235,job0003999,US,TX,Dallas,3.6,47,NA,director of business development,management,2613,362,7,90500,,EN,0,0,None,92,25,25
12757,11/12/16,company03235,job0003999,US,TX,Dallas,3.6,47,NA,director of business development,management,2613,362,7,90500,,EN,0,0,None,93,1,0
12758,11/13/16,company03235,job0003999,US,TX,Dallas,3.6,47,NA,director of business development,management,2613,362,7,90500,,EN,0,0,None,94,9,0
12759,11/14/16,company03235,job0003999,US,TX,Dallas,3.6,47,NA,director of business development,management,2613,362,7,90500,,EN,0,0,None,95,27,3
12760,11/15/16,company03235,job0003999,US,TX,Dallas,3.6,47,NA,director of business development,management,2613,362,7,90500,,EN,0,0,None,96,7,1
12761,11/16/16,company03235,job0003999,US,TX,Dallas,3.6,47,NA,director of business development,management,2613,362,7,90500,,EN,0,0,None,97,26,0
12762,11/17/16,company03235,job0003999,US,TX,Dallas,3.6,47,NA,director of business development,management,2613,362,7,90500,,EN,0,0,None,98,19,2
12763,11/1/16,company03236,job0004000,US,CA,San Diego,0,NA,NA,cook,food,1936,352,0.5,24100,,EN,0,0,None,81,23,0
12764,11/2/16,company03236,job0004000,US,CA,San Diego,0,NA,NA,cook,food,1936,352,0.5,24100,,EN,0,0,None,82,19,1
12765,11/3/16,company03236,job0004000,US,CA,San Diego,0,NA,NA,cook,food,1936,352,0.5,24100,,EN,0,0,None,83,11,0
12766,11/4/16,company03236,job0004000,US,CA,San Diego,0,NA,NA,cook,food,1936,352,0.5,24100,,EN,0,0,None,84,11,0
12767,11/5/16,company03236,job0004000,US,CA,San Diego,0,NA,NA,cook,food,1936,352,0.5,24100,,EN,0,0,None,85,26,26
12768,11/6/16,company03236,job0004000,US,CA,San Diego,0,NA,NA,cook,food,1936,352,0.5,24100,,EN,0,0,None,86,5,0
12769,11/7/16,company03236,job0004000,US,CA,San Diego,0,NA,NA,cook,food,1936,352,0.5,24100,,EN,0,0,None,87,11,0
12770,11/8/16,company03236,job0004000,US,CA,San Diego,0,NA,NA,cook,food,1936,352,0.5,24100,,EN,0,0,None,88,9,0
12771,11/9/16,company03236,job0004000,US,CA,San Diego,0,NA,NA,cook,food,1936,352,0.5,24100,,EN,0,0,None,89,11,0
12772,11/10/16,company03236,job0004000,US,CA,San Diego,0,NA,NA,cook,food,1936,352,0.5,24100,,EN,0,0,None,90,4,0
12773,11/11/16,company03236,job0004000,US,CA,San Diego,0,NA,NA,cook,food,1936,352,0.5,24100,,EN,0,0,None,91,12,0
12774,11/12/16,company03236,job0004000,US,CA,San Diego,0,NA,NA,cook,food,1936,352,0.5,24100,,EN,0,0,None,92,3,0
12775,11/13/16,company03236,job0004000,US,CA,San Diego,0,NA,NA,cook,food,1936,352,0.5,24100,,EN,0,0,None,93,7,0
12776,11/14/16,company03236,job0004000,US,CA,San Diego,0,NA,NA,cook,food,1936,352,0.5,24100,,EN,0,0,None,94,15,0
12777,11/15/16,company03236,job0004000,US,CA,San Diego,0,NA,NA,cook,food,1936,352,0.5,24100,,EN,0,0,None,95,18,0
12778,11/16/16,company03236,job0004000,US,CA,San Diego,0,NA,NA,cook,food,1936,352,0.5,24100,,EN,0,0,None,96,13,13
12779,11/17/16,company03236,job0004000,US,CA,San Diego,0,NA,NA,cook,food,1936,352,0.5,24100,,EN,0,0,None,97,23,0
12780,11/18/16,company03236,job0004000,US,CA,San Diego,0,NA,NA,cook,food,1936,352,0.5,24100,,EN,0,0,None,98,6,0
12781,11/19/16,company03236,job0004000,US,CA,San Diego,0,NA,NA,cook,food,1936,352,0.5,24100,,EN,0,0,None,99,16,3
12782,11/6/16,company03237,job0004001,DE,BY,Landshut,0,NA,NA,altenpfleger,mednurse,1239,180,NA,27900,,DE,NA,NA,,86,18,18
12783,11/7/16,company03237,job0004001,DE,BY,Landshut,0,NA,NA,altenpfleger,mednurse,1239,180,NA,27900,,DE,NA,NA,,87,18,0
12784,11/8/16,company03237,job0004001,DE,BY,Landshut,0,NA,NA,altenpfleger,mednurse,1239,180,NA,27900,,DE,NA,NA,,88,2,0
12785,11/9/16,company03237,job0004001,DE,BY,Landshut,0,NA,NA,altenpfleger,mednurse,1239,180,NA,27900,,DE,NA,NA,,89,17,0
12786,11/10/16,company03237,job0004001,DE,BY,Landshut,0,NA,NA,altenpfleger,mednurse,1239,180,NA,27900,,DE,NA,NA,,90,12,2
12787,11/11/16,company03237,job0004001,DE,BY,Landshut,0,NA,NA,altenpfleger,mednurse,1239,180,NA,27900,,DE,NA,NA,,91,9,0
12788,11/12/16,company03237,job0004001,DE,BY,Landshut,0,NA,NA,altenpfleger,mednurse,1239,180,NA,27900,,DE,NA,NA,,92,1,0
12789,11/13/16,company03237,job0004001,DE,BY,Landshut,0,NA,NA,altenpfleger,mednurse,1239,180,NA,27900,,DE,NA,NA,,93,14,0
12790,11/4/16,company03239,job0004004,US,NC,Greenville,5,14,GOVERNMENT,planner,admin,4317,563,3,71400,USD,EN,1,1,Higher Education,85,10,2
12791,11/5/16,company03239,job0004004,US,NC,Greenville,5,14,GOVERNMENT,planner,admin,4317,563,3,71400,USD,EN,1,1,Higher Education,86,24,0
12792,11/6/16,company03239,job0004004,US,NC,Greenville,5,14,GOVERNMENT,planner,admin,4317,563,3,71400,USD,EN,1,1,Higher Education,87,2,0
12793,11/7/16,company03239,job0004004,US,NC,Greenville,5,14,GOVERNMENT,planner,admin,4317,563,3,71400,USD,EN,1,1,Higher Education,88,19,0
12794,11/8/16,company03239,job0004004,US,NC,Greenville,5,14,GOVERNMENT,planner,admin,4317,563,3,71400,USD,EN,1,1,Higher Education,89,19,0
12795,11/9/16,company03239,job0004004,US,NC,Greenville,5,14,GOVERNMENT,planner,admin,4317,563,3,71400,USD,EN,1,1,Higher Education,90,19,0
12796,11/10/16,company03239,job0004004,US,NC,Greenville,5,14,GOVERNMENT,planner,admin,4317,563,3,71400,USD,EN,1,1,Higher Education,91,5,2
12797,11/3/16,company03241,job0004007,DE,UNKNOWN,,1.7,96,NA,NA,,2121,363,NA,22900,,DE,NA,NA,,83,14,2
12798,11/9/16,company01919,job0004009,DE,BW,Tübingen,0,NA,NA,koch vollzeit,food,1501,293,NA,21600,,DE,NA,NA,,89,20,2
12799,11/7/16,company03244,job0004012,US,WI,Baraboo,4,41,NA,retail manager,retail,3567,583,18,24500,,EN,0,0,None,87,22,2
12800,11/8/16,company03244,job0004012,US,WI,Baraboo,4,41,NA,retail manager,retail,3567,583,18,24500,,EN,0,0,None,88,3,0
12801,11/9/16,company03244,job0004012,US,WI,Baraboo,4,41,NA,retail manager,retail,3567,583,18,24500,,EN,0,0,None,89,14,0
12802,11/10/16,company03244,job0004012,US,WI,Baraboo,4,41,NA,retail manager,retail,3567,583,18,24500,,EN,0,0,None,90,8,0
12803,11/11/16,company03244,job0004012,US,WI,Baraboo,4,41,NA,retail manager,retail,3567,583,18,24500,,EN,0,0,None,91,4,0
12804,11/12/16,company03244,job0004012,US,WI,Baraboo,4,41,NA,retail manager,retail,3567,583,18,24500,,EN,0,0,None,92,26,0
12805,11/13/16,company03244,job0004012,US,WI,Baraboo,4,41,NA,retail manager,retail,3567,583,18,24500,,EN,0,0,None,93,7,1
12806,11/14/16,company03244,job0004012,US,WI,Baraboo,4,41,NA,retail manager,retail,3567,583,18,24500,,EN,0,0,None,94,11,0
12807,11/15/16,company03244,job0004012,US,WI,Baraboo,4,41,NA,retail manager,retail,3567,583,18,24500,,EN,0,0,None,95,15,0
12808,11/16/16,company03244,job0004012,US,WI,Baraboo,4,41,NA,retail manager,retail,3567,583,18,24500,,EN,0,0,None,96,23,1
12809,11/1/16,company03245,job0004013,DE,HB,Bremen,0,NA,NA,it consultant,techhelp,1827,309,NA,34300,,DE,NA,NA,,82,30,17
12810,11/2/16,company03245,job0004013,DE,HB,Bremen,0,NA,NA,it consultant,techhelp,1827,309,NA,34300,,DE,NA,NA,,83,15,0
12811,11/3/16,company03245,job0004013,DE,HB,Bremen,0,NA,NA,it consultant,techhelp,1827,309,NA,34300,,DE,NA,NA,,84,22,0
12812,11/4/16,company03245,job0004013,DE,HB,Bremen,0,NA,NA,it consultant,techhelp,1827,309,NA,34300,,DE,NA,NA,,85,20,0
12813,11/5/16,company03245,job0004013,DE,HB,Bremen,0,NA,NA,it consultant,techhelp,1827,309,NA,34300,,DE,NA,NA,,86,21,0
12814,11/6/16,company03245,job0004013,DE,HB,Bremen,0,NA,NA,it consultant,techhelp,1827,309,NA,34300,,DE,NA,NA,,87,17,0
12815,11/7/16,company03245,job0004013,DE,HB,Bremen,0,NA,NA,it consultant,techhelp,1827,309,NA,34300,,DE,NA,NA,,88,21,0
12816,11/8/16,company03245,job0004013,DE,HB,Bremen,0,NA,NA,it consultant,techhelp,1827,309,NA,34300,,DE,NA,NA,,89,25,0
12817,11/9/16,company03245,job0004013,DE,HB,Bremen,0,NA,NA,it consultant,techhelp,1827,309,NA,34300,,DE,NA,NA,,90,16,0
12818,11/10/16,company03245,job0004013,DE,HB,Bremen,0,NA,NA,it consultant,techhelp,1827,309,NA,34300,,DE,NA,NA,,91,8,0
12819,11/11/16,company03245,job0004013,DE,HB,Bremen,0,NA,NA,it consultant,techhelp,1827,309,NA,34300,,DE,NA,NA,,92,17,0
12820,11/12/16,company03245,job0004013,DE,HB,Bremen,0,NA,NA,it consultant,techhelp,1827,309,NA,34300,,DE,NA,NA,,93,7,0
12821,11/13/16,company03245,job0004013,DE,HB,Bremen,0,NA,NA,it consultant,techhelp,1827,309,NA,34300,,DE,NA,NA,,94,8,0
12822,11/14/16,company03245,job0004013,DE,HB,Bremen,0,NA,NA,it consultant,techhelp,1827,309,NA,34300,,DE,NA,NA,,95,6,0
12823,11/15/16,company03245,job0004013,DE,HB,Bremen,0,NA,NA,it consultant,techhelp,1827,309,NA,34300,,DE,NA,NA,,96,6,0
12824,11/16/16,company03245,job0004013,DE,HB,Bremen,0,NA,NA,it consultant,techhelp,1827,309,NA,34300,,DE,NA,NA,,97,24,0
12825,11/17/16,company03245,job0004013,DE,HB,Bremen,0,NA,NA,it consultant,techhelp,1827,309,NA,34300,,DE,NA,NA,,98,6,0
12826,11/18/16,company03245,job0004013,DE,HB,Bremen,0,NA,NA,it consultant,techhelp,1827,309,NA,34300,,DE,NA,NA,,99,25,1
12827,11/1/16,company03247,job0004015,CA,ON,Halton,0,NA,NA,diversity and inclusion manager,hr,4779,652,NA,61200,CAD,EN,1,1,Higher Education,81,29,2
12828,11/2/16,company03247,job0004015,CA,ON,Halton,0,NA,NA,diversity and inclusion manager,hr,4779,652,NA,61200,CAD,EN,1,1,Higher Education,82,7,0
12829,11/3/16,company03247,job0004015,CA,ON,Halton,0,NA,NA,diversity and inclusion manager,hr,4779,652,NA,61200,CAD,EN,1,1,Higher Education,83,2,0
12830,11/4/16,company03247,job0004015,CA,ON,Halton,0,NA,NA,diversity and inclusion manager,hr,4779,652,NA,61200,CAD,EN,1,1,Higher Education,84,18,0
12831,11/5/16,company03247,job0004015,CA,ON,Halton,0,NA,NA,diversity and inclusion manager,hr,4779,652,NA,61200,CAD,EN,1,1,Higher Education,85,7,0
12832,11/6/16,company03247,job0004015,CA,ON,Halton,0,NA,NA,diversity and inclusion manager,hr,4779,652,NA,61200,CAD,EN,1,1,Higher Education,86,21,1
12833,11/2/16,company00105,job0004016,US,HI,Honolulu,3.7,64,NA,documentation manager,management,3923,622,NA,27100,USD,EN,0,0,Higher Education,83,26,0
12834,11/3/16,company00105,job0004016,US,HI,Honolulu,3.7,64,NA,documentation manager,management,3923,622,NA,27100,USD,EN,0,0,Higher Education,84,15,0
12835,11/4/16,company00105,job0004016,US,HI,Honolulu,3.7,64,NA,documentation manager,management,3923,622,NA,27100,USD,EN,0,0,Higher Education,85,5,2
12836,11/5/16,company00105,job0004016,US,HI,Honolulu,3.7,64,NA,documentation manager,management,3923,622,NA,27100,USD,EN,0,0,Higher Education,86,8,0
12837,11/6/16,company00105,job0004016,US,HI,Honolulu,3.7,64,NA,documentation manager,management,3923,622,NA,27100,USD,EN,0,0,Higher Education,87,1,0
12838,11/7/16,company00105,job0004016,US,HI,Honolulu,3.7,64,NA,documentation manager,management,3923,622,NA,27100,USD,EN,0,0,Higher Education,88,5,0
12839,11/8/16,company00105,job0004016,US,HI,Honolulu,3.7,64,NA,documentation manager,management,3923,622,NA,27100,USD,EN,0,0,Higher Education,89,11,1
12840,11/9/16,company00105,job0004016,US,HI,Honolulu,3.7,64,NA,documentation manager,management,3923,622,NA,27100,USD,EN,0,0,Higher Education,90,26,0
12841,11/10/16,company00105,job0004016,US,HI,Honolulu,3.7,64,NA,documentation manager,management,3923,622,NA,27100,USD,EN,0,0,Higher Education,91,26,26
12842,11/8/16,company03248,job0004017,US,CA,San Francisco,3.9,107,NA,co-manager,management,4197,600,2,117800,,EN,1,0,None,89,2,2
12843,11/9/16,company03248,job0004017,US,CA,San Francisco,3.9,107,NA,co-manager,management,4197,600,2,117800,,EN,1,0,None,90,18,0
12844,11/10/16,company03248,job0004017,US,CA,San Francisco,3.9,107,NA,co-manager,management,4197,600,2,117800,,EN,1,0,None,91,2,0
12845,11/11/16,company03248,job0004017,US,CA,San Francisco,3.9,107,NA,co-manager,management,4197,600,2,117800,,EN,1,0,None,92,23,2
12846,11/1/16,company03249,job0004018,US,NY,New York,0,NA,NA,business analyst,techinfo,4005,574,3,85400,,EN,0,1,Higher Education,81,25,0
12847,11/2/16,company03249,job0004018,US,NY,New York,0,NA,NA,business analyst,techinfo,4005,574,3,85400,,EN,0,1,Higher Education,82,21,0
12848,11/3/16,company03249,job0004018,US,NY,New York,0,NA,NA,business analyst,techinfo,4005,574,3,85400,,EN,0,1,Higher Education,83,12,0
12849,11/4/16,company03249,job0004018,US,NY,New York,0,NA,NA,business analyst,techinfo,4005,574,3,85400,,EN,0,1,Higher Education,84,22,0
12850,11/5/16,company03249,job0004018,US,NY,New York,0,NA,NA,business analyst,techinfo,4005,574,3,85400,,EN,0,1,Higher Education,85,13,1
12851,11/6/16,company03249,job0004018,US,NY,New York,0,NA,NA,business analyst,techinfo,4005,574,3,85400,,EN,0,1,Higher Education,86,25,0
12852,11/7/16,company03249,job0004018,US,NY,New York,0,NA,NA,business analyst,techinfo,4005,574,3,85400,,EN,0,1,Higher Education,87,12,0
12853,11/8/16,company03249,job0004018,US,NY,New York,0,NA,NA,business analyst,techinfo,4005,574,3,85400,,EN,0,1,Higher Education,88,9,0
12854,11/9/16,company03249,job0004018,US,NY,New York,0,NA,NA,business analyst,techinfo,4005,574,3,85400,,EN,0,1,Higher Education,89,14,3
12855,11/10/16,company03249,job0004018,US,NY,New York,0,NA,NA,business analyst,techinfo,4005,574,3,85400,,EN,0,1,Higher Education,90,20,0
12856,11/11/16,company03249,job0004018,US,NY,New York,0,NA,NA,business analyst,techinfo,4005,574,3,85400,,EN,0,1,Higher Education,91,24,0
12857,11/12/16,company03249,job0004018,US,NY,New York,0,NA,NA,business analyst,techinfo,4005,574,3,85400,,EN,0,1,Higher Education,92,10,0
12858,11/13/16,company03249,job0004018,US,NY,New York,0,NA,NA,business analyst,techinfo,4005,574,3,85400,,EN,0,1,Higher Education,93,12,0
12859,11/14/16,company03249,job0004018,US,NY,New York,0,NA,NA,business analyst,techinfo,4005,574,3,85400,,EN,0,1,Higher Education,94,24,2
12860,11/15/16,company03249,job0004018,US,NY,New York,0,NA,NA,business analyst,techinfo,4005,574,3,85400,,EN,0,1,Higher Education,95,0,0
12861,11/16/16,company03249,job0004018,US,NY,New York,0,NA,NA,business analyst,techinfo,4005,574,3,85400,,EN,0,1,Higher Education,96,20,1
12862,11/17/16,company03249,job0004018,US,NY,New York,0,NA,NA,business analyst,techinfo,4005,574,3,85400,,EN,0,1,Higher Education,97,18,1
12863,11/18/16,company03249,job0004018,US,NY,New York,0,NA,NA,business analyst,techinfo,4005,574,3,85400,,EN,0,1,Higher Education,98,2,1
12864,11/2/16,company03250,job0004019,CA,ON,London,0,NA,NA,support staff,admin,1189,252,0.5,36400,,EN,0,1,None,83,13,13
12865,11/3/16,company03250,job0004019,CA,ON,London,0,NA,NA,support staff,admin,1189,252,0.5,36400,,EN,0,1,None,84,27,27
12866,11/4/16,company03250,job0004019,CA,ON,London,0,NA,NA,support staff,admin,1189,252,0.5,36400,,EN,0,1,None,85,13,2
12867,11/5/16,company03250,job0004019,CA,ON,London,0,NA,NA,support staff,admin,1189,252,0.5,36400,,EN,0,1,None,86,26,11
12868,11/6/16,company03250,job0004019,CA,ON,London,0,NA,NA,support staff,admin,1189,252,0.5,36400,,EN,0,1,None,87,26,26
12869,11/7/16,company03250,job0004019,CA,ON,London,0,NA,NA,support staff,admin,1189,252,0.5,36400,,EN,0,1,None,88,22,22
12870,11/1/16,company03252,job0004021,US,MD,Annapolis,0,NA,NA,child care director,management,1414,242,NA,29900,USD,EN,0,1,High School,82,28,0
12871,11/2/16,company03252,job0004021,US,MD,Annapolis,0,NA,NA,child care director,management,1414,242,NA,29900,USD,EN,0,1,High School,83,27,0
12872,11/3/16,company03252,job0004021,US,MD,Annapolis,0,NA,NA,child care director,management,1414,242,NA,29900,USD,EN,0,1,High School,84,26,1
12873,11/4/16,company03252,job0004021,US,MD,Annapolis,0,NA,NA,child care director,management,1414,242,NA,29900,USD,EN,0,1,High School,85,14,3
12874,11/5/16,company03252,job0004021,US,MD,Annapolis,0,NA,NA,child care director,management,1414,242,NA,29900,USD,EN,0,1,High School,86,16,0
12875,11/6/16,company03252,job0004021,US,MD,Annapolis,0,NA,NA,child care director,management,1414,242,NA,29900,USD,EN,0,1,High School,87,17,1
12876,11/7/16,company03252,job0004021,US,MD,Annapolis,0,NA,NA,child care director,management,1414,242,NA,29900,USD,EN,0,1,High School,88,26,26
12877,11/8/16,company03252,job0004021,US,MD,Annapolis,0,NA,NA,child care director,management,1414,242,NA,29900,USD,EN,0,1,High School,89,21,21
