,date,companyId,jobId,country,stateProvince,city,avgOverallRating,numReviews,industry,normTitle,normTitleCategory,descriptionCharacterLength,descriptionWordCount,experienceRequired,estimatedSalary,salaryCurrency,jobLanguage,supervisingJob,licenseRequiredJob,educationRequirements,jobAgeDays,clicks,localClicks
426,11/2/16,company00430,job0000454,DE,BW,Konstanz,0,NA,NA,kellner,food,1005,149,NA,20200,,DE,NA,NA,,97,4,0
427,11/3/16,company00430,job0000454,DE,BW,Konstanz,0,NA,NA,kellner,food,1005,149,NA,20200,,DE,NA,NA,,98,13,3
428,11/4/16,company00430,job0000454,DE,BW,Konstanz,0,NA,NA,kellner,food,1005,149,NA,20200,,DE,NA,NA,,99,22,2
429,11/2/16,company00434,job0000460,US,PA,Gettysburg,0,NA,NA,instructor,education,3329,581,NA,37500,,EN,0,0,None,97,22,2
430,11/3/16,company00434,job0000460,US,PA,Gettysburg,0,NA,NA,instructor,education,3329,581,NA,37500,,EN,0,0,None,98,24,1
431,11/4/16,company00434,job0000460,US,PA,Gettysburg,0,NA,NA,instructor,education,3329,581,NA,37500,,EN,0,0,None,99,19,0
432,11/2/16,company00434,job0000461,US,IN,Evansville,0,NA,NA,instructor,education,3756,601,NA,39100,,EN,0,0,Higher Education,97,16,1
433,11/3/16,company00436,job0000462,US,CA,San Francisco,3.9,67,NA,system engineer,engid,3247,518,NA,132200,,EN,0,0,Higher Education,98,13,2
434,11/4/16,company00436,job0000462,US,CA,San Francisco,3.9,67,NA,system engineer,engid,3247,518,NA,132200,,EN,0,0,Higher Education,99,17,0
435,11/4/16,company00434,job0000463,US,IL,Palos Hills,0,NA,NA,instructor,education,3415,544,NA,36700,,EN,0,0,None,99,24,2
436,11/2/16,company00434,job0000464,US,LA,Hammond,0,NA,NA,instructor,education,3510,577,NA,36000,,EN,0,0,None,97,3,2
437,11/4/16,company00434,job0000465,US,AZ,Tucson,0,NA,NA,instructor,education,3334,561,NA,37100,,EN,0,0,None,99,13,13
438,11/1/16,company00434,job0000466,CA,ON,St. Catharines,0,NA,NA,instructor,education,3719,598,NA,49400,,EN,0,0,Higher Education,96,11,1
439,11/3/16,company00434,job0000467,US,FL,Tallahassee,0,NA,NA,instructor,education,3729,637,NA,40100,,EN,0,0,Higher Education,98,25,1
440,11/3/16,company00439,job0000472,US,GA,Dacula,3.2,24,NA,assistant store manager,retail,2578,456,NA,21900,,EN,0,0,None,98,14,2
441,11/3/16,company00440,job0000474,US,GA,Warm Springs,0,NA,NA,dietitian,medtech,5278,766,NA,48500,,EN,0,1,Higher Education,98,11,3
442,11/2/16,company00441,job0000476,CA,ON,Cobourg,0,NA,NA,maintenance mechanic,install,3607,557,NA,60800,,EN,0,0,None,97,27,3
443,11/2/16,company00440,job0000479,US,GA,Warm Springs,0,NA,NA,caterer,food,831,163,NA,21800,,EN,0,0,None,97,28,0
444,11/3/16,company00440,job0000479,US,GA,Warm Springs,0,NA,NA,caterer,food,831,163,NA,21800,,EN,0,0,None,98,23,1
445,11/3/16,company00442,job0000482,US,SD,Sioux Falls,0,NA,NA,retention specialist,sales,2855,449,4,37700,,EN,0,0,High School,98,15,15
446,11/2/16,company00443,job0000483,US,PA,Philadelphia,5,10,NA,attendant,customer,2702,437,NA,17400,,EN,0,0,High School,97,25,18
447,11/3/16,company00443,job0000483,US,PA,Philadelphia,5,10,NA,attendant,customer,2702,437,NA,17400,,EN,0,0,High School,98,8,8
448,11/1/16,company00446,job0000486,DE,BY,Bad Tölz,0,NA,RESTAURANTS_TRAVEL_AND_LEISURE,empfangsmitarbeiter,admin,1373,238,NA,21800,,DE,NA,NA,,96,31,3
449,11/2/16,company00446,job0000486,DE,BY,Bad Tölz,0,NA,RESTAURANTS_TRAVEL_AND_LEISURE,empfangsmitarbeiter,admin,1373,238,NA,21800,,DE,NA,NA,,97,11,1
450,11/3/16,company00446,job0000486,DE,BY,Bad Tölz,0,NA,RESTAURANTS_TRAVEL_AND_LEISURE,empfangsmitarbeiter,admin,1373,238,NA,21800,,DE,NA,NA,,98,18,0
451,11/4/16,company00446,job0000486,DE,BY,Bad Tölz,0,NA,RESTAURANTS_TRAVEL_AND_LEISURE,empfangsmitarbeiter,admin,1373,238,NA,21800,,DE,NA,NA,,99,7,2
452,11/5/16,company00446,job0000486,DE,BY,Bad Tölz,0,NA,RESTAURANTS_TRAVEL_AND_LEISURE,empfangsmitarbeiter,admin,1373,238,NA,21800,,DE,NA,NA,,100,4,2
453,11/3/16,company00451,job0000491,US,IL,Oak Brook,4,4,NA,piping designer,engcivil,3287,555,10,56000,,EN,0,0,Higher Education,98,24,0
454,11/1/16,company00452,job0000492,US,DC,Washington,0,NA,NA,assistant store manager,retail,1735,308,3,29300,,EN,0,0,Higher Education,96,11,11
455,11/1/16,company00453,job0000493,US,MA,Stow,4.2,60,NA,software engineer,techsoftware,4048,547,8,96900,,EN,0,0,Higher Education,96,2,2
456,11/2/16,company00453,job0000493,US,MA,Stow,4.2,60,NA,software engineer,techsoftware,4048,547,8,96900,,EN,0,0,Higher Education,97,27,1
457,11/3/16,company00453,job0000493,US,MA,Stow,4.2,60,NA,software engineer,techsoftware,4048,547,8,96900,,EN,0,0,Higher Education,98,24,0
458,11/2/16,company00457,job0000497,US,NE,Omaha,0,NA,NA,respiratory therapist,medtech,827,116,NA,51800,,EN,0,1,None,96,10,1
459,11/3/16,company00460,job0000501,US,CA,Redding,0,NA,NA,NA,NA,750,132,NA,23600,USD,EN,0,0,None,97,24,2
460,11/4/16,company00460,job0000501,US,CA,Redding,0,NA,NA,NA,NA,750,132,NA,23600,USD,EN,0,0,None,98,4,3
461,11/1/16,company00461,job0000502,US,TN,Memphis,4.1,26,NA,used car manager,sales,897,145,NA,41500,,EN,0,1,None,96,83,20
462,11/2/16,company00461,job0000502,US,TN,Memphis,4.1,26,NA,used car manager,sales,897,145,NA,41500,,EN,0,1,None,97,76,21
463,11/3/16,company00461,job0000502,US,TN,Memphis,4.1,26,NA,used car manager,sales,897,145,NA,41500,,EN,0,1,None,98,51,16
464,11/4/16,company00461,job0000502,US,TN,Memphis,4.1,26,NA,used car manager,sales,897,145,NA,41500,,EN,0,1,None,99,42,10
465,11/1/16,company00462,job0000503,US,LA,New Orleans,0,NA,NA,car wash attendant,sanitation,2595,474,NA,20700,USD,EN,0,1,High School,96,25,25
466,11/2/16,company00462,job0000503,US,LA,New Orleans,0,NA,NA,car wash attendant,sanitation,2595,474,NA,20700,USD,EN,0,1,High School,97,4,3
467,11/1/16,company00465,job0000506,US,DE,Seaford,4.7,28,NA,teacher,education,7956,1173,NA,42600,,EN,0,1,High School,96,21,0
468,11/2/16,company00465,job0000506,US,DE,Seaford,4.7,28,NA,teacher,education,7956,1173,NA,42600,,EN,0,1,High School,97,9,2
469,11/3/16,company00465,job0000506,US,DE,Seaford,4.7,28,NA,teacher,education,7956,1173,NA,42600,,EN,0,1,High School,98,41,6
470,11/4/16,company00465,job0000506,US,DE,Seaford,4.7,28,NA,teacher,education,7956,1173,NA,42600,,EN,0,1,High School,99,15,0
471,11/3/16,company00469,job0000510,US,TX,Austin,0,NA,NA,research manager,science,1882,264,2,48800,,EN,0,0,Higher Education,98,29,16
472,11/4/16,company00469,job0000510,US,TX,Austin,0,NA,NA,research manager,science,1882,264,2,48800,,EN,0,0,Higher Education,99,22,8
473,11/3/16,company00470,job0000511,US,FL,Stuart,0,NA,NA,assistant store manager,retail,2186,339,1,39600,,EN,1,1,High School,98,13,1
474,11/1/16,company00471,job0000512,US,TX,Austin,0,NA,NA,rehabilitation technician,therapy,4359,715,NA,27600,,EN,0,1,High School,96,13,3
475,11/1/16,company00475,job0000517,US,NY,South Ozone Park,4,100,NA,medical receptionist,admin,889,198,5,28800,,EN,0,0,None,96,23,15
476,11/2/16,company00475,job0000517,US,NY,South Ozone Park,4,100,NA,medical receptionist,admin,889,198,5,28800,,EN,0,0,None,97,33,18
477,11/3/16,company00475,job0000517,US,NY,South Ozone Park,4,100,NA,medical receptionist,admin,889,198,5,28800,,EN,0,0,None,98,11,3
478,11/4/16,company00475,job0000517,US,NY,South Ozone Park,4,100,NA,medical receptionist,admin,889,198,5,28800,,EN,0,0,None,99,12,8
479,11/5/16,company00475,job0000517,US,NY,South Ozone Park,4,100,NA,medical receptionist,admin,889,198,5,28800,,EN,0,0,None,100,14,1
480,11/1/16,company00480,job0000522,US,TX,Nacogdoches,0,NA,NA,pharmacy technician,pharmacy,776,185,NA,34000,,EN,0,1,High School,96,28,2
481,11/2/16,company00480,job0000522,US,TX,Nacogdoches,0,NA,NA,pharmacy technician,pharmacy,776,185,NA,34000,,EN,0,1,High School,97,35,8
482,11/3/16,company00480,job0000522,US,TX,Nacogdoches,0,NA,NA,pharmacy technician,pharmacy,776,185,NA,34000,,EN,0,1,High School,98,29,1
483,11/4/16,company00480,job0000522,US,TX,Nacogdoches,0,NA,NA,pharmacy technician,pharmacy,776,185,NA,34000,,EN,0,1,High School,99,37,2
484,11/5/16,company00480,job0000522,US,TX,Nacogdoches,0,NA,NA,pharmacy technician,pharmacy,776,185,NA,34000,,EN,0,1,High School,100,25,3
485,11/1/16,company00483,job0000525,US,GA,Mc Caysville,0,NA,NA,veterinary technician,veterinary,468,79,NA,29400,,EN,0,1,High School,96,24,2
486,11/2/16,company00483,job0000525,US,GA,Mc Caysville,0,NA,NA,veterinary technician,veterinary,468,79,NA,29400,,EN,0,1,High School,97,12,2
487,11/3/16,company00483,job0000525,US,GA,Mc Caysville,0,NA,NA,veterinary technician,veterinary,468,79,NA,29400,,EN,0,1,High School,98,18,0
488,11/4/16,company00483,job0000525,US,GA,Mc Caysville,0,NA,NA,veterinary technician,veterinary,468,79,NA,29400,,EN,0,1,High School,99,23,0
489,11/5/16,company00483,job0000525,US,GA,Mc Caysville,0,NA,NA,veterinary technician,veterinary,468,79,NA,29400,,EN,0,1,High School,100,20,3
490,11/3/16,company00392,job0000529,DE,BW,Laufenburg,3.5,63,NA,werkstudent,uncategorized,1631,314,NA,19000,,DE,NA,NA,,98,18,3
491,11/2/16,company00487,job0000530,US,PA,Brackenridge,0,NA,NA,construction superintendent,management,261,115,5,71800,,EN,0,0,None,97,16,2
492,11/3/16,company00487,job0000530,US,PA,Brackenridge,0,NA,NA,construction superintendent,management,261,115,5,71800,,EN,0,0,None,98,11,0
493,11/4/16,company00487,job0000530,US,PA,Brackenridge,0,NA,NA,construction superintendent,management,261,115,5,71800,,EN,0,0,None,99,14,2
494,11/1/16,company00488,job0000531,US,MO,Columbia,0,NA,NA,bookkeeper,accounting,208,111,NA,23800,,EN,0,0,High School,96,11,11
495,11/1/16,company00489,job0000532,US,VA,Richmond,0,NA,NA,customer service representative,customer,5709,884,2,32000,USD,EN,0,1,High School,96,19,0
496,11/1/16,company00490,job0000533,DE,BY,Wiedergeltingen,0,NA,NA,sozialpädagogische assistent / kinderpfleger,childcare,1043,207,NA,22700,,DE,NA,NA,,95,10,1
497,11/1/16,company00491,job0000534,US,NJ,Carlstadt,0,NA,NA,truck driver,driver,1057,225,5,33800,,EN,0,1,None,96,23,3
498,11/2/16,company00491,job0000534,US,NJ,Carlstadt,0,NA,NA,truck driver,driver,1057,225,5,33800,,EN,0,1,None,97,10,2
499,11/3/16,company00491,job0000534,US,NJ,Carlstadt,0,NA,NA,truck driver,driver,1057,225,5,33800,,EN,0,1,None,98,27,3
500,11/4/16,company00491,job0000534,US,NJ,Carlstadt,0,NA,NA,truck driver,driver,1057,225,5,33800,,EN,0,1,None,99,23,1
501,11/2/16,company00492,job0000535,US,OH,Toledo,0,NA,NA,invoicing manager,accounting,1645,230,1,26100,,EN,0,0,High School,97,8,3
502,11/3/16,company00492,job0000535,US,OH,Toledo,0,NA,NA,invoicing manager,accounting,1645,230,1,26100,,EN,0,0,High School,98,8,0
503,11/4/16,company00492,job0000535,US,OH,Toledo,0,NA,NA,invoicing manager,accounting,1645,230,1,26100,,EN,0,0,High School,99,19,0
504,11/5/16,company00492,job0000535,US,OH,Toledo,0,NA,NA,invoicing manager,accounting,1645,230,1,26100,,EN,0,0,High School,100,2,0
505,11/2/16,company00493,job0000536,US,OR,Portland,3.8,3428,RETAIL,steward,food,4681,662,NA,19600,,EN,0,0,None,97,10,2
506,11/1/16,company00498,job0000542,US,PA,Conshohocken,0,NA,NA,senior underwriter,insurance,3825,558,3,63500,,EN,0,0,Higher Education,95,2,0
507,11/2/16,company00498,job0000542,US,PA,Conshohocken,0,NA,NA,senior underwriter,insurance,3825,558,3,63500,,EN,0,0,Higher Education,96,11,2
508,11/3/16,company00498,job0000542,US,PA,Conshohocken,0,NA,NA,senior underwriter,insurance,3825,558,3,63500,,EN,0,0,Higher Education,97,4,2
509,11/4/16,company00498,job0000542,US,PA,Conshohocken,0,NA,NA,senior underwriter,insurance,3825,558,3,63500,,EN,0,0,Higher Education,98,9,0
510,11/5/16,company00498,job0000542,US,PA,Conshohocken,0,NA,NA,senior underwriter,insurance,3825,558,3,63500,,EN,0,0,Higher Education,99,13,1
511,11/2/16,company00499,job0000543,US,GA,Savannah,3.8,126,NA,senior technician,install,672,160,10,50800,,EN,0,1,Higher Education,97,22,3
512,11/1/16,company00503,job0000547,US,VT,Windsor,3.3,113,NA,tour guide,hospitality,1235,245,NA,18400,USD,EN,0,0,None,96,12,2
513,11/1/16,company00507,job0000551,US,NY,West Islip,0,NA,NA,environmental specialist,science,942,199,NA,23900,,EN,0,0,High School,96,24,2
514,11/2/16,company00507,job0000551,US,NY,West Islip,0,NA,NA,environmental specialist,science,942,199,NA,23900,,EN,0,0,High School,97,23,3
515,11/3/16,company00507,job0000551,US,NY,West Islip,0,NA,NA,environmental specialist,science,942,199,NA,23900,,EN,0,0,High School,98,1,0
516,11/4/16,company00507,job0000551,US,NY,West Islip,0,NA,NA,environmental specialist,science,942,199,NA,23900,,EN,0,0,High School,99,24,1
517,11/1/16,company00508,job0000552,US,NY,Roslyn,3.7,47,HEALTH_CARE,sterile processing technician,medtech,627,150,NA,30300,,EN,0,1,High School,95,2,0
518,11/1/16,company00510,job0000554,CA,ON,Toronto,0,NA,NA,apprentice,uncategorized,403,149,NA,28700,CAD,EN,0,0,None,95,18,0
519,11/2/16,company00510,job0000554,CA,ON,Toronto,0,NA,NA,apprentice,uncategorized,403,149,NA,28700,CAD,EN,0,0,None,96,17,0
520,11/3/16,company00510,job0000554,CA,ON,Toronto,0,NA,NA,apprentice,uncategorized,403,149,NA,28700,CAD,EN,0,0,None,97,22,10
521,11/4/16,company00514,job0000558,CA,ON,Toronto,0,NA,NA,banquet server,food,533,112,NA,28700,,EN,0,1,None,98,3,1
522,11/5/16,company00514,job0000558,CA,ON,Toronto,0,NA,NA,banquet server,food,533,112,NA,28700,,EN,0,1,None,99,27,12
523,11/1/16,company00518,job0000562,US,OH,Wooster,0,NA,NA,veterinary technician,veterinary,2862,459,NA,44600,,EN,0,1,None,95,17,3
524,11/2/16,company00518,job0000562,US,OH,Wooster,0,NA,NA,veterinary technician,veterinary,2862,459,NA,44600,,EN,0,1,None,96,20,0
525,11/3/16,company00518,job0000562,US,OH,Wooster,0,NA,NA,veterinary technician,veterinary,2862,459,NA,44600,,EN,0,1,None,97,8,5
526,11/4/16,company00518,job0000562,US,OH,Wooster,0,NA,NA,veterinary technician,veterinary,2862,459,NA,44600,,EN,0,1,None,98,0,0
527,11/5/16,company00518,job0000562,US,OH,Wooster,0,NA,NA,veterinary technician,veterinary,2862,459,NA,44600,,EN,0,1,None,99,11,11
528,11/1/16,company00519,job0000563,US,PA,Lebanon,3.7,39,CONSULTING_AND_BUSINESS_SERVICES,customer service representative,customer,455,80,NA,19500,USD,EN,0,0,High School,95,24,19
529,11/2/16,company00519,job0000563,US,PA,Lebanon,3.7,39,CONSULTING_AND_BUSINESS_SERVICES,customer service representative,customer,455,80,NA,19500,USD,EN,0,0,High School,96,24,0
530,11/3/16,company00519,job0000563,US,PA,Lebanon,3.7,39,CONSULTING_AND_BUSINESS_SERVICES,customer service representative,customer,455,80,NA,19500,USD,EN,0,0,High School,97,20,15
531,11/2/16,company00522,job0000566,DE,NW,Düsseldorf,0,NA,NA,NA,NA,3644,602,NA,65900,,DE,NA,NA,,96,27,1
532,11/1/16,company00524,job0000569,US,NY,Bronx,0,NA,NA,physician,meddr,3829,643,2,182000,USD,EN,0,1,Higher Education,96,28,1
533,11/2/16,company00524,job0000569,US,NY,Bronx,0,NA,NA,physician,meddr,3829,643,2,182000,USD,EN,0,1,Higher Education,97,30,2
534,11/3/16,company00524,job0000569,US,NY,Bronx,0,NA,NA,physician,meddr,3829,643,2,182000,USD,EN,0,1,Higher Education,98,3,3
535,11/1/16,company00526,job0000571,US,NJ,Hackensack,3,86,NA,eligibility specialist,admin,2085,338,1,35500,,EN,0,0,None,95,5,2
536,11/2/16,company00526,job0000571,US,NJ,Hackensack,3,86,NA,eligibility specialist,admin,2085,338,1,35500,,EN,0,0,None,96,18,0
537,11/3/16,company00526,job0000571,US,NJ,Hackensack,3,86,NA,eligibility specialist,admin,2085,338,1,35500,,EN,0,0,None,97,7,0
538,11/5/16,company00189,job0000572,US,WA,Seattle,0,NA,NA,quality assurance engineer,techsoftware,3374,544,1,107900,,EN,0,0,Higher Education,99,24,24
539,11/3/16,company00529,job0000575,CA,QC,Montréal-Ouest,0,NA,NA,account executive,sales,907,159,2,62100,CAD,EN,0,0,None,97,4,0
540,11/4/16,company00529,job0000575,CA,QC,Montréal-Ouest,0,NA,NA,account executive,sales,907,159,2,62100,CAD,EN,0,0,None,98,6,1
541,11/3/16,company00530,job0000576,US,IA,Altoona,0,NA,NA,baker,food,5786,983,NA,19000,USD,EN,0,0,None,97,15,0
542,11/1/16,company00536,job0000583,CA,AB,Sherwood Park,0,NA,NA,disability support worker,care,2664,438,NA,30700,,EN,0,1,High School,96,11,5
543,11/2/16,company00536,job0000583,CA,AB,Sherwood Park,0,NA,NA,disability support worker,care,2664,438,NA,30700,,EN,0,1,High School,97,10,0
544,11/3/16,company00536,job0000583,CA,AB,Sherwood Park,0,NA,NA,disability support worker,care,2664,438,NA,30700,,EN,0,1,High School,98,1,0
545,11/4/16,company00536,job0000583,CA,AB,Sherwood Park,0,NA,NA,disability support worker,care,2664,438,NA,30700,,EN,0,1,High School,99,3,0
546,11/5/16,company00536,job0000583,CA,AB,Sherwood Park,0,NA,NA,disability support worker,care,2664,438,NA,30700,,EN,0,1,High School,100,6,3
547,11/2/16,company00538,job0000585,US,MA,Boston,4,66,NA,intern,uncategorized,969,161,NA,27300,,EN,0,0,None,96,9,7
548,11/3/16,company00538,job0000585,US,MA,Boston,4,66,NA,intern,uncategorized,969,161,NA,27300,,EN,0,0,None,97,4,4
549,11/4/16,company00538,job0000585,US,MA,Boston,4,66,NA,intern,uncategorized,969,161,NA,27300,,EN,0,0,None,98,16,0
550,11/1/16,company00539,job0000586,US,PA,New Providence,4,86,NA,director,management,5301,772,2,38200,,EN,1,0,Higher Education,96,30,1
551,11/1/16,company00540,job0000587,US,NY,Westchester,0,NA,HEALTH_CARE,social worker,service,1741,265,NA,43900,,EN,0,1,Higher Education,96,22,0
552,11/2/16,company00540,job0000587,US,NY,Westchester,0,NA,HEALTH_CARE,social worker,service,1741,265,NA,43900,,EN,0,1,Higher Education,97,21,0
553,11/3/16,company00540,job0000587,US,NY,Westchester,0,NA,HEALTH_CARE,social worker,service,1741,265,NA,43900,,EN,0,1,Higher Education,98,11,1
554,11/4/16,company00540,job0000587,US,NY,Westchester,0,NA,HEALTH_CARE,social worker,service,1741,265,NA,43900,,EN,0,1,Higher Education,99,9,0
555,11/5/16,company00540,job0000587,US,NY,Westchester,0,NA,HEALTH_CARE,social worker,service,1741,265,NA,43900,,EN,0,1,Higher Education,100,22,3
556,11/1/16,company00543,job0000591,US,AL,Birmingham,0,NA,NA,triage nurse,mednurse,2696,365,NA,39300,,EN,0,1,None,96,15,12
557,11/2/16,company00543,job0000591,US,AL,Birmingham,0,NA,NA,triage nurse,mednurse,2696,365,NA,39300,,EN,0,1,None,97,10,0
558,11/3/16,company00543,job0000591,US,AL,Birmingham,0,NA,NA,triage nurse,mednurse,2696,365,NA,39300,,EN,0,1,None,98,34,7
559,11/4/16,company00543,job0000591,US,AL,Birmingham,0,NA,NA,triage nurse,mednurse,2696,365,NA,39300,,EN,0,1,None,99,0,0
560,11/5/16,company00543,job0000591,US,AL,Birmingham,0,NA,NA,triage nurse,mednurse,2696,365,NA,39300,,EN,0,1,None,100,28,1
561,11/1/16,company00545,job0000593,US,MA,Ayer,3.2,52,NA,bookkeeper,accounting,2372,371,NA,38800,,EN,0,0,None,95,9,1
562,11/2/16,company00545,job0000593,US,MA,Ayer,3.2,52,NA,bookkeeper,accounting,2372,371,NA,38800,,EN,0,0,None,96,22,1
563,11/3/16,company00545,job0000593,US,MA,Ayer,3.2,52,NA,bookkeeper,accounting,2372,371,NA,38800,,EN,0,0,None,97,10,3
564,11/4/16,company00545,job0000593,US,MA,Ayer,3.2,52,NA,bookkeeper,accounting,2372,371,NA,38800,,EN,0,0,None,98,8,2
565,11/1/16,company00545,job0000597,US,GA,Rome,3.2,52,NA,dietary aide,care,1759,283,NA,16400,,EN,0,0,None,96,24,2
566,11/2/16,company00545,job0000597,US,GA,Rome,3.2,52,NA,dietary aide,care,1759,283,NA,16400,,EN,0,0,None,97,25,2
567,11/2/16,company00545,job0000599,US,NM,Albuquerque,3.2,52,NA,practice nurse,mednurse,3616,537,NA,77800,,EN,1,1,None,96,18,0
568,11/1/16,company00545,job0000600,US,NJ,Voorhees,3.2,52,NA,scheduling manager,hr,4600,794,NA,47000,,EN,1,0,None,96,11,4
569,11/2/16,company00545,job0000600,US,NJ,Voorhees,3.2,52,NA,scheduling manager,hr,4600,794,NA,47000,,EN,1,0,None,97,24,3
570,11/3/16,company00545,job0000600,US,NJ,Voorhees,3.2,52,NA,scheduling manager,hr,4600,794,NA,47000,,EN,1,0,None,98,8,1
571,11/4/16,company00545,job0000600,US,NJ,Voorhees,3.2,52,NA,scheduling manager,hr,4600,794,NA,47000,,EN,1,0,None,99,15,0
572,11/5/16,company00545,job0000600,US,NJ,Voorhees,3.2,52,NA,scheduling manager,hr,4600,794,NA,47000,,EN,1,0,None,100,14,2
573,11/4/16,company00546,job0000601,US,TX,Houston,0,NA,NA,cashier,retail,711,126,NA,25700,,EN,0,0,None,99,9,9
574,11/5/16,company00546,job0000601,US,TX,Houston,0,NA,NA,cashier,retail,711,126,NA,25700,,EN,0,0,None,100,21,21
575,11/2/16,company00549,job0000604,US,CA,Encinitas,0,NA,NA,repair technician,install,104,25,NA,32600,,EN,0,0,None,97,3,2
576,11/2/16,company00550,job0000605,US,WI,Ashland,4,13,NA,NA,NA,1471,265,NA,18600,,EN,0,1,High School,96,21,0
577,11/3/16,company00550,job0000605,US,WI,Ashland,4,13,NA,NA,NA,1471,265,NA,18600,,EN,0,1,High School,97,20,0
578,11/4/16,company00550,job0000605,US,WI,Ashland,4,13,NA,NA,NA,1471,265,NA,18600,,EN,0,1,High School,98,12,0
579,11/5/16,company00550,job0000605,US,WI,Ashland,4,13,NA,NA,NA,1471,265,NA,18600,,EN,0,1,High School,99,13,13
580,11/1/16,company00552,job0000607,US,GA,Duluth,0,NA,NA,real estate agent,realestate,1959,338,NA,80500,USD,EN,0,1,High School,96,46,5
581,11/2/16,company00552,job0000607,US,GA,Duluth,0,NA,NA,real estate agent,realestate,1959,338,NA,80500,USD,EN,0,1,High School,97,13,4
582,11/3/16,company00552,job0000607,US,GA,Duluth,0,NA,NA,real estate agent,realestate,1959,338,NA,80500,USD,EN,0,1,High School,98,41,0
583,11/4/16,company00552,job0000607,US,GA,Duluth,0,NA,NA,real estate agent,realestate,1959,338,NA,80500,USD,EN,0,1,High School,99,40,9
584,11/5/16,company00552,job0000607,US,GA,Duluth,0,NA,NA,real estate agent,realestate,1959,338,NA,80500,USD,EN,0,1,High School,100,20,1
585,11/4/16,company00553,job0000608,US,FL,Altamonte Springs,0,NA,NA,market researcher,marketing,1097,159,NA,21900,USD,EN,0,1,High School,98,4,3
586,11/1/16,company00555,job0000610,CA,AB,Eagle Ridge,0,NA,NA,babysitter/nanny,childcare,2236,385,NA,27000,CAD,EN,0,1,High School,96,31,2
587,11/2/16,company00555,job0000610,CA,AB,Eagle Ridge,0,NA,NA,babysitter/nanny,childcare,2236,385,NA,27000,CAD,EN,0,1,High School,97,6,2
588,11/3/16,company00555,job0000610,CA,AB,Eagle Ridge,0,NA,NA,babysitter/nanny,childcare,2236,385,NA,27000,CAD,EN,0,1,High School,98,0,0
589,11/4/16,company00555,job0000610,CA,AB,Eagle Ridge,0,NA,NA,babysitter/nanny,childcare,2236,385,NA,27000,CAD,EN,0,1,High School,99,24,1
590,11/1/16,company00556,job0000612,US,NY,New York,0,NA,NA,engagement manager,management,2396,377,4,90400,,EN,1,0,None,96,17,8
591,11/1/16,company00557,job0000613,US,IL,Chicago,3,53,BANKS_AND_FINANCIAL_SERVICES,sales representative,sales,2144,381,NA,38200,,EN,0,1,Higher Education,96,55,32
592,11/2/16,company00557,job0000613,US,IL,Chicago,3,53,BANKS_AND_FINANCIAL_SERVICES,sales representative,sales,2144,381,NA,38200,,EN,0,1,Higher Education,97,23,14
593,11/3/16,company00557,job0000613,US,IL,Chicago,3,53,BANKS_AND_FINANCIAL_SERVICES,sales representative,sales,2144,381,NA,38200,,EN,0,1,Higher Education,98,11,0
594,11/4/16,company00557,job0000613,US,IL,Chicago,3,53,BANKS_AND_FINANCIAL_SERVICES,sales representative,sales,2144,381,NA,38200,,EN,0,1,Higher Education,99,15,0
595,11/5/16,company00557,job0000613,US,IL,Chicago,3,53,BANKS_AND_FINANCIAL_SERVICES,sales representative,sales,2144,381,NA,38200,,EN,0,1,Higher Education,100,15,15
596,11/1/16,company00560,job0000616,CA,BC,Vancouver,4,24,NA,department manager,uncategorized,3395,591,NA,40200,,EN,0,0,None,95,29,3
597,11/2/16,company00560,job0000616,CA,BC,Vancouver,4,24,NA,department manager,uncategorized,3395,591,NA,40200,,EN,0,0,None,96,24,0
598,11/3/16,company00560,job0000616,CA,BC,Vancouver,4,24,NA,department manager,uncategorized,3395,591,NA,40200,,EN,0,0,None,97,14,1
599,11/4/16,company00560,job0000616,CA,BC,Vancouver,4,24,NA,department manager,uncategorized,3395,591,NA,40200,,EN,0,0,None,98,5,1
600,11/1/16,company00562,job0000618,US,TX,Corpus Christi,0,NA,CONSULTING_AND_BUSINESS_SERVICES,photographer,media,4194,617,NA,23900,,EN,0,1,High School,95,28,0
601,11/4/16,company00563,job0000619,US,OH,Lima,3.8,25,NA,state tested nursing assistant,mednurse,1681,322,NA,31400,,EN,0,1,High School,98,10,10
602,11/3/16,company00564,job0000620,US,CA,San Diego,3.4,69,NA,maintenance engineer,techhelp,1183,263,NA,38400,,EN,0,0,None,97,23,0
603,11/1/16,company00504,job0000626,US,AR,Little Rock,3.1,93,NA,family medicine physician,meddr,1908,317,NA,26900,,EN,0,0,High School,96,19,10
604,11/2/16,company00504,job0000626,US,AR,Little Rock,3.1,93,NA,family medicine physician,meddr,1908,317,NA,26900,,EN,0,0,High School,97,8,5
605,11/3/16,company00504,job0000626,US,AR,Little Rock,3.1,93,NA,family medicine physician,meddr,1908,317,NA,26900,,EN,0,0,High School,98,23,10
606,11/4/16,company00504,job0000626,US,AR,Little Rock,3.1,93,NA,family medicine physician,meddr,1908,317,NA,26900,,EN,0,0,High School,99,27,27
607,11/5/16,company00504,job0000626,US,AR,Little Rock,3.1,93,NA,family medicine physician,meddr,1908,317,NA,26900,,EN,0,0,High School,100,8,5
608,11/3/16,company00572,job0000629,US,IL,Aurora,4.1,93,NA,registered nurse,mednurse,716,112,NA,72500,,EN,0,1,None,98,23,0
